col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,id,meta2,vector,meta3,meta6,meta4,meta5,len_vec,hostname,vector_letters,vector_digits,vector_non_letters,vector_entropy,hostname_letters,hostname_digits,hostname_non_letters,hostname_entropy,meta2_letters,meta2_digits,meta2_non_letters,meta2_entropy,len_meta2,vector_0,vector_1,vector_2,hostname_0,hostname_1,hostname_2,meta2_0,meta2_1,meta2_2
4,1,0,0,1,0,1,1,258572a348b3cb0d9df5a33c6a09d4dc,"X^8ýiK33;(ùÎà??ö>ô??5%,ª_NÒ23ßß?ßwï7)]ý@öî","ýhv?""í·?ôèèj£îøòèoaþe ,«ñ",200,188.43.52.163,168111,curl/7.22.0 (i686-pc-linux-gnu) libcurl/7.22.0 openssl/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3,32,Empty,17,0,15,4.788909765557392,5,0,0,2.321928094887362,20,7,28,5.019974678246914,48,-0.039173372089862823,0.054274335503578186,0.00812508538365364,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.058537643402814865,0.013491940684616566,-0.000690460205078125
2,0,0,1,0,0,0,5,e26069534e4303cb4a19f158b82cee5a,,post\';\'multipart/form-data; boundary=271a966dd40a6\';\',504,195.22.126.37,1549,mozilla/5.0 (windows nt 10.0; wow64; rv:44.0) gecko/20100101 firefox/44.0,57,Empty,33,9,24,4.560445715691392,5,0,0,2.321928094887362,0,0,0,0.0,0,0.01612909324467182,-0.012155377306044102,-0.060806144028902054,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,2,0,1,1,0,0,3,4ec33451d079b123376b20d2a6ec4984,pwd,friends,200,198.200.118.8,463,mozilla/5.0 (windows nt 6.1; wow64; rv:40.0) gecko/20100101 firefox/40.1,7,198-200-118-8.cpe.distributel.net,7,0,0,2.807354922057604,17,10,16,4.0586569977529745,3,0,0,1.584962500721156,3,-0.022025108337402344,-0.026018619537353516,0.01563272252678871,0.012413591146469116,-0.01635160483419895,0.00805218517780304,-0.008016509935259819,0.03202420100569725,0.03764567896723747
1,1,0,0,0,1,2,3,a357b1e69f152315ca75f42cb2ebaefb,pll_language,file:///../../../../../winnt/win.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,503,83.217.200.78,1079,arachni/v1.4,736,Empty,15,0,721,0.3035296823249179,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.03231057524681091,0.06110988184809685,0.02757296711206436,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
1,2,0,0,0,1,2,2,37e79dbe29a5fbdffda64861c5d3800e,,"\""1512a606d891ef714e550411ad8e4c1921c916a8b961c4993867a34abebe9df32cc9e3d42019b90b416c1d53d5c49ad7\""\""\""",206,78.85.4.17,526,mozilla/5.0 (linux; android 6.0.1; ru-ru; sm-t705 build/mmb29k.t705xxu1cpl1) mxplayer/1.9.17,104,d17.sub4.net78.udm.net,33,63,71,4.031443881716999,13,5,9,3.550340709546388,0,0,0,0.0,0,-0.0689491555094719,0.08640981465578079,-0.0610581673681736,0.018913041800260544,0.02862398326396942,0.054754212498664856,0.0,0.0,0.0
1,0,0,1,1,0,2,3,1632224a65d44d42f405d9e93b37bbb7,,post\';\'application/x-www-form-urlencoded\';\'14f324cef348583ec46542c758cad132f772f493a90b3fb328662162f8ddb3d397608a4520891b24,403,178.161.136.186,3666,"mozilla/5.0 (windows nt 5.1) applewebkit/537.36 (khtml, like gecko) chrome/49.0.2623.112 safari/537.36",127,178.161.136.186.ipn.v4.saturn-internet.ru,56,57,71,4.802700435583588,20,13,21,3.856923042780756,0,0,0,0.0,0,-0.00995028205215931,0.041893236339092255,-0.024555843323469162,0.028450990095734596,-0.009116299450397491,0.03365275263786316,0.0,0.0,0.0
1,0,0,0,0,0,1,6,0824da53594ab432a7e7f9992d55839b,pwd,hello,200,78.10.209.125,461,mozilla/5.0 (windows nt 6.1; wow64; rv:40.0) gecko/20100101 firefox/40.1,5,Empty,5,0,0,1.9219280948873623,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,-0.06509234756231308,0.041284460574388504,0.07763033360242844,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.008016509935259819,0.03202420100569725,0.03764567896723747
3,0,0,0,0,1,1,3,41c58ad881e4754d1396eadb121762fb,path,../htm/book_b_tau/files.book,200,141.0.13.123,621,"mozilla/5.0 (windows nt 10.0) applewebkit/537.36 (khtml, like gecko) chrome/53.0.2785.101 safari/537.36 opr/40.0.2308.62",28,Empty,20,0,8,3.7979026896829473,5,0,0,2.321928094887362,4,0,0,2.0,4,0.008917813189327717,-0.0006141543271951377,-0.02856595441699028,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.015656189993023872,0.026461469009518623,-0.07380228489637375
1,1,0,0,1,0,1,4,71aae892b4bb23ffb9f4a0a691d6e6c4,REQUEST_COOKIES.LtpaToken2,6ay4ai2q6aqu0cmhu1qgcgb8aqxqlp/lpogvon9xw9nnjjevjimsijaewqsfgjc/2igyameelofhm 1xprrvddzttoxym0hsfsaclhz5ek2bvmn1jm4cp58w5evpvqv6yvtipqg62fq2u3ts8ubjd4m7letwxnbdbholst skuzaf1u7sq4kpi f0yofd p9 ujojgvyhkcx7fwxolcpfwylo9dcxibzlu9mlmnto719axki9un1xd8sg s/dh/jhawwumehtljhqhjhxvg472lq2uuipgbeyfbvfyrdpa zmbul/chm7gjaxkgxaxowaku9agzxibaerdrtzrrm2cm3gcs7qcqilcrwmaq4rk4lbfgqbii9tk uw9rxaaj bhfxk3da8azrm/rrolfgostlvnkoaubpnfwcu2yxzudnvzvqtjwjrsfaktvk8fodp1bhg5n1bit6cqlnumwefdcqwnqk/r2lx8k3cgia6ruxbio4qvit0nyxt3yzo8edka9xqjpddsqfqekgi3 stias8/ziui47cujwvjhanvr3/ggac9t3lrolcnlpvvqspgveevy5k4l0yyfoddstkpshrl7 bavukdn/3na8 zoavwdvtjoatfsfxklu9zua,302,178.68.222.81,1626,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.132 safari/537.36",640,Empty,533,85,107,5.134016349818687,5,0,0,2.321928094887362,23,1,3,4.286790198827112,26,-0.001055893488228321,0.001635408727452159,0.0015961925964802504,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.02694849669933319,-0.0046944948844611645,-0.011222771368920803
1,1,1,0,0,2,2,1,0f0116dff7e87134f710ff3cd53b7036,%25252525252526page%2525252525253D1%252525252526page%25252525253D3%2525252526page%252525253D2%25252526page%2525253D2%252526page%25253D3%2526page%253D3%26page%3D3&page=1,%25252525252526page%2525252525253d1%252525252526page%25252525253d3%2525252526page%252525253d2%25252526page%2525253d2%252526page%25253d3%2526page%253d3%26page%3d3&page=1,200,141.8.142.57,557,mozilla/5.0 (compatible; yandexbot/3.0; +http://yandex.com/bots),168,141-8-142-57.spider.yandex.com,39,113,129,2.96118224527949,15,9,15,4.231401845392171,39,113,129,2.96118224527949,168,0.21901117265224457,-0.05704008787870407,-0.19561849534511566,0.07781757414340973,0.03987772762775421,-0.008939712308347225,0.035860661417245865,0.009477115236222744,-0.07641655951738358
2,0,0,0,0,1,1,4,9076daa2746368302871ee489df047df,REQUEST_HEADERS.If-Modified-Since,"fri, 15 dec 2017 06:56:47 gmt",304,217.175.140.69,967,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36",29,Empty,9,12,20,4.043855461526303,5,0,0,2.321928094887362,29,0,4,4.2107645737727895,33,0.035998400300741196,-0.01614665426313877,0.006950774695724249,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.011266008950769901,-0.02183416672050953,-0.04070451855659485
1,1,0,0,1,0,2,3,a971dc226ddd1a9d0520a86b67edf846,pic,../files/test/stock_4_81858.jpg,200,46.39.231.188,750,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36 opr/39.0.2256.71",31,ip-188.pool-231.ms-dpc04.cpx.ru,17,6,14,4.058246713263735,16,8,15,4.026619294188053,3,0,0,1.584962500721156,3,-0.033181119710206985,-0.003870268352329731,0.04170791059732437,0.06526584923267365,-0.014435555785894394,-0.0005048190359957516,0.03268910571932793,-0.08178126811981201,0.030774608254432678
1,1,0,0,0,0,1,5,d768f05523024928b4880f30b6d576cb,REQUEST_GET_ARGS._,692798392,404,178.155.104.25,865,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,9,Empty,0,9,9,2.4193819456463714,5,0,0,2.321928094887362,14,0,4,3.197159723424149,18,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
3,1,2,0,1,0,0,1,df1bdf8eecf1137a9f3c59623e3b3ae2,REQUEST_PATH,/ufo/career/vacancies,200,217.182.132.241,187,mozilla/5.0 (compatible; ahrefsbot/5.2; +http://ahrefs.com/robot/),21,hydrogen363.a.ahrefs.com,18,0,3,3.391386469985718,18,3,6,3.886842188131012,11,0,1,3.2516291673878226,12,-0.022740110754966736,-0.04827984794974327,0.06519540399312973,0.026259465143084526,0.05401894450187683,-0.007906351238489151,-0.00936772022396326,0.014710280112922192,-0.04701574891805649
1,0,0,0,0,1,2,4,36077b57d61f7ae5d655687e13048a62,REQUEST_XML./s:Envelope/s:Body/DeviceMetadataBatchRequest/HWIDRequests/gdmdhwid/hwids/hwid,doid:usbprint\\hewlett-packardhp_coe8a9,302,217.175.140.69,2696,microsoft_device_metadata_retrieval_client,39,Empty,32,2,7,4.368108949354111,5,0,0,2.321928094887362,79,0,11,4.811671186251435,90,0.015870941802859306,0.03888632729649544,-0.020313557237386703,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.035320788621902466,-0.007247176952660084,0.022110790014266968
1,1,0,1,0,1,2,2,66fe877e30a1e4f0543bd4875a997d78,,"
--boundaryemae
content-disposition: form-data; name=""data""; filename=""c:\users\nataliaakhmedova\appdata\local\temp\66\v8_8803_1ac77.was""
content-type: application/x-zip-compressed


delete from sc_tagged_objects where tag_id not in('18') and object_id='4180'",200,185.70.104.11,968,mozilla/4.0 (compatible; win32; winhttp.winhttprequest.5),259,Empty,185,16,74,4.948866533335399,5,0,0,2.321928094887362,0,0,0,0.0,0,0.00923475157469511,-0.013309282250702381,-0.032306402921676636,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
2,1,0,1,1,0,0,3,9c3bd086a4ceb54b3ad0e56d61a540d8,Connection,../../etc/././././hosts%0d%0a,302,95.161.153.34,280,"mozilla/5.0 windows nt 6.3; win64; x64 applewebkit/537.36 khtml, like gecko chrome/44.0.2403.107 safari/537.36",29,95-161-153-34.obit.ru,10,2,19,3.076895324286082,6,10,15,3.6537567082870006,10,0,0,2.6464393446710153,10,0.057503752410411835,0.033491913229227066,-0.0016957996413111687,0.07747584581375122,0.007165067829191685,0.05556604266166687,0.024090100079774857,-0.05206112563610077,-0.00206047878600657
1,0,0,1,0,0,1,5,3b6d34348b15ce2d19b0256688adfad1,reference to,http://oxj10r2r.b.wlrm.tl/b.ent,405,130.117.190.18,512,mozilla/5.0 (windows nt 6.3; wow64; trident/7.0; rv:11.0) like gecko,31,Empty,20,3,11,4.0022680844408445,5,0,0,2.321928094887362,11,0,1,2.751629167387823,12,0.017138253897428513,0.08532010018825531,-0.01628413237631321,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.061886005103588104,-0.07326909154653549,0.005927756428718567
2,1,0,0,0,0,1,4,910a7ad4e182284223ddfc7e289126a8,,/etc/pic591s.jpg,200,62.182.200.248,681,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/53.0.2785.116 safari/537.36",16,Empty,10,3,6,3.625,5,0,0,2.321928094887362,0,0,0,0.0,0,0.060415465384721756,0.02494138665497303,0.04615868255496025,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
4,1,0,0,1,0,1,1,f0597ee7bb261a09c14a8e3bbb1914a2,	¿åe_»nA÷Áîé^Â|?frãë?ü?«7?í?ãs~Gÿ,»ömíûü_¼mmèê¹î?àî§¥z1ðtwþúzc¡ú$_÷ñÿ,200,188.43.52.163,134440,curl/7.22.0 (i686-pc-linux-gnu) libcurl/7.22.0 openssl/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3,38,Empty,23,2,15,4.912272579176127,5,0,0,2.321928094887362,18,1,17,4.74043614624677,35,-0.007108848541975021,-0.02465321682393551,0.034966979175806046,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.01577272079885006,-0.02823563478887081,-0.02070303075015545
1,3,0,0,0,1,0,3,d54246b7bd6e8896fb30dcfa02441c2b,PROP,windows âåðñèè 10\n,302,91.199.194.203,18891,mozilla/5.0 (windows nt 6.3; win64; x64; rv:55.0) gecko/20100101 firefox/55.0,19,ip-91-199-194-203.opensvit.ua,14,2,5,3.8268748818646365,12,11,17,3.9353986674667634,4,0,0,1.5,4,0.01765947975218296,0.06898324936628342,-0.006079107988625765,0.03176628798246384,-0.0025865223724395037,0.004774247761815786,-0.04084431007504463,0.009938529692590237,0.07998799532651901
2,1,0,0,0,1,2,2,8aa42bcd90478dca3ada833fcc2393d4,id,"10 and ascii(substring((select concat(0x53514c69,mid((concat(concat_ws(0x04,version(),database(),user()),0x01030307)),1,65565))),59,1))&128-- ",200,95.28.51.240,428,java/1.8.0_74,142,95-28-51-240.broadband.corbina.ru,69,34,73,4.722083111575375,18,9,15,4.020926316000353,2,0,0,1.0,2,5.768239498138428e-05,0.01985124684870243,-0.03354501351714134,0.06734699755907059,0.024982035160064697,0.0239760372787714,0.046362847089767456,0.11150801181793213,0.025058668106794357
2,1,0,0,1,0,0,4,63ce3a3aeac08615b1e4bcce8d192e72,REQUEST_COOKIES.LtpaToken2,eibw9dmrovxbl8p7kvwwfasoghdf/nmftbq0/94t8ze0a1ab158pzsmrj nmdxhw6d h1zbkwnoufyo/iwwfrvvuc5jexo k lq2qatg32uk8rbf0vfx8nnhs/o8jdrhk96e6j5v8nssikwjgq/esw3xghdr4sgi2uakadvbagwuzowzf0ks2dm2 ijwcyhlqnvx4aesemv rdv0 cer4iowxojtpvkzw/ noj5cb43df agarbefpafvsljtnfsfje6wbicy6mzow6lwrypuy/7awgstci1wjxqry5tnwvnqipp437rhhpx9wiahrvt9r6l2u cgejeluntct0m5fp cnnmpmvthcgsyfurqtjmkprb/dfj0pwptqeg594nt cyhpnahiuoy/earwijn5qeotr/pblx8c32trmdqz44posl6pyowdnvf6lnv9l5buzjqiivurfjfcv3qlqlq4qqfovvjmtulylk16hba5adr5lfphjll7mkins9erirz 6q1ex00luib3/sts4ydf0rur1jz0es1cdxdbu8ivhn0y61ikzs1v/uratuhbbidlzngdoyqujd3samizmwaai1rse0j9cufncksukbhuvzysjxad/kj9yicyczjcbx,404,5.18.240.127,1389,"mozilla/5.0 (windows nt 6.1) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.132 safari/537.36",640,5x18x240x127.static-business.spb.ertelecom.ru,518,96,122,5.160574294330104,31,9,14,4.35586608569048,23,1,3,4.286790198827112,26,-0.012816281989216805,0.0061690532602369785,-0.009133257903158665,0.053764086216688156,0.021526113152503967,0.026959281414747238,-0.02694849669933319,-0.0046944948844611645,-0.011222771368920803
1,0,0,0,1,1,1,4,fa902bad9ee861b976567ef91d22b5b8,RESPONSE_HEADERS.X-Timer,"s1517308577.585197,vs0,ve0",302,217.175.140.69,604,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,26,Empty,5,18,21,3.4116022179746714,5,0,0,2.321928094887362,21,0,3,3.9701755214643457,24,-0.06505074352025986,-0.019305206835269928,-0.10770408809185028,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.037646304816007614,-0.016193615272641182,0.010394114069640636
1,1,0,0,0,1,0,5,0342ac4d1cfa9f5e6dc3a1e6a43f868a,pwd,112233,404,139.129.14.230,378,mozilla/5.0 (windows nt 6.1; rv:5.0) gecko/20100101 firefox/5.0,6,Empty,0,6,6,1.584962500721156,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.008016509935259819,0.03202420100569725,0.03764567896723747
1,0,0,0,1,1,1,4,277749eb502ff50ab1bfa49ff5376059,RESPONSE_HEADERS.AN-X-Request-Uuid,26ce5724-b8ab-46f7-bfe0-9b4c8c01c3ce,200,217.175.140.69,4554,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,36,Empty,15,17,21,3.8054967936988744,5,0,0,2.321928094887362,29,0,5,4.1973257087065035,34,0.013450581580400467,0.030317259952425957,-0.1360577642917633,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.01747806742787361,-0.03407561406493187,0.0034997568000108004
1,3,0,0,0,1,0,3,b8715791784f0740534aebfa305fabef,PROP,"adobe experience manager âåðñèè 6.2, 6.1, 6.0, 6.3\n",302,91.199.194.203,19157,mozilla/5.0 (windows nt 6.3; win64; x64; rv:55.0) gecko/20100101 firefox/55.0,52,ip-91-199-194-203.opensvit.ua,29,8,23,4.365325834194543,12,11,17,3.9353986674667634,4,0,0,1.5,4,-0.0013955067843198776,0.030667785555124283,-0.012019962072372437,0.03176628798246384,-0.0025865223724395037,0.004774247761815786,-0.04084431007504463,0.009938529692590237,0.07998799532651901
0,2,0,0,1,0,1,4,dc27493600da1270f2b9dbff216842ff,tags,"????? «??????? ??????? ??????»""];ls -la;factor 228000;/*",200,178.124.132.46,209,"""];ls -la;factor 228000;/*",56,pharma.by,10,6,46,3.24992956093025,8,0,1,2.94770277922009,4,0,0,2.0,4,0.037229590117931366,0.04713113233447075,0.04791224002838135,-0.03342605009675026,0.03753598779439926,0.01338435523211956,0.013520563021302223,0.10795123130083084,0.005063268821686506
1,0,0,2,0,1,0,4,720e49d5aa4f7822b33119e380e2d988,reference to,http://2f306iks.a.wlrm.tl/a.dtd,200,139.162.176.169,400,mozilla/5.0 (windows nt 6.3; wow64; trident/7.0; rv:11.0) like gecko,31,li1493-169.members.linode.com,19,4,12,4.091135423220311,18,7,11,4.021268494903765,11,0,1,2.751629167387823,12,0.04056877642869949,0.0168173648416996,-0.00957988016307354,0.09160509705543518,0.03637372702360153,0.018179066479206085,-0.061886005103588104,-0.07326909154653549,0.005927756428718567
1,1,0,0,0,1,0,5,c5762e9f4dec015b648688eaf9360c8c,pwd,internet,404,139.129.14.230,380,mozilla/5.0 (windows nt 6.1; rv:5.0) gecko/20100101 firefox/5.0,8,Empty,8,0,0,2.25,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,-0.04520701617002487,-0.10274716466665268,0.003810387570410967,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.008016509935259819,0.03202420100569725,0.03764567896723747
1,0,0,0,0,1,1,5,0bd30d28d3bb7259c892a0dccb60b144,REQUEST_JSON.e1.e.i,43,200,217.175.140.69,1078,mozilla/4.0 (compatible; msie 7.0; windows nt 6.1; trident/4.0; slcc2; .net clr 2.0.50727; .net clr 3.5.30729; .net clr 3.0.30729; media center pc 6.0; .net4.0c; .net4.0e),2,Empty,0,2,2,1.0,5,0,0,2.321928094887362,14,1,5,3.681880802803402,19,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.04179823398590088,0.013847297057509422,-0.018270784988999367
2,0,0,0,1,0,2,3,d8627e8bc52b8ef0c8d39986d6c5df7d,REQUEST_HEADERS.User-Agent,"mozilla/5.0 (windows nt 6.1) applewebkit/537.36 (khtml, like gecko) chrome/33.0.1750.117 safari/537.36 nichrome/self/33",404,46.146.26.237,1570,"mozilla/5.0 (windows nt 6.1) applewebkit/537.36 (khtml, like gecko) chrome/33.0.1750.117 safari/537.36 nichrome/self/33",119,net26-237.perm.ertelecom.ru,65,26,54,4.764942108983835,18,5,9,3.750464706653701,23,0,3,4.008132025833399,26,-0.018190259113907814,0.034360334277153015,-0.0007024234510026872,0.03425650671124458,0.04258904606103897,0.014035903848707676,-0.00619670283049345,-0.017514320090413094,-0.015246444381773472
1,0,2,0,1,0,1,3,e7cb4f970a84571f88235fd43681b463,REQUEST_PATH,/ef/,403,62.168.244.229,140,dirbuster-1.0-rc1 (http://www.owasp.org/index.php/category:owasp_dirbuster_project),4,244-229.utk.ru,2,0,2,1.5,5,6,9,3.039148671903071,11,0,1,3.2516291673878226,12,-0.021429795771837234,0.1908455193042755,-0.21487444639205933,0.05479701608419418,0.009920730255544186,-0.03091304749250412,-0.00936772022396326,0.014710280112922192,-0.04701574891805649
1,0,0,0,0,2,2,3,4900f574c775a42ccd9bf25a9290d60c,path,file:///storage/emulated/0/android/data/ru.spishi.gdz/cache/answers/130056/img/,200,83.149.47.134,258,apache-httpclient/unavailable (java 1.4),79,Empty,56,7,23,4.3245331567294425,5,0,0,2.321928094887362,4,0,0,2.0,4,0.014142870903015137,0.015574215911328793,-0.010662892833352089,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.015656189993023872,0.026461469009518623,-0.07380228489637375
2,1,0,0,0,0,2,3,6804b952ebea7024b99f10ff204782e8,REQUEST_GET_ARGS._,433427037,404,91.197.11.220,1643,"mozilla/5.0 (windows nt 10.0) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.132 safari/537.36 opr/50.0.2762.58",9,static.core.gpinternet.ru,0,9,9,2.197159723424149,22,0,3,3.513269689515108,14,0,4,3.197159723424149,18,0.0,0.0,0.0,0.03449574112892151,-0.00868227519094944,-0.015822138637304306,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
0,0,0,0,0,1,0,7,116030eee312a4f7022e67031bbf8a0e,,"21\""\""",200,172.31.1.19,605,mozilla/4.0 (compatible; msie 6.0; windows nt 7.0) ptx,6,Empty,0,2,6,1.9182958340544896,5,0,0,2.321928094887362,0,0,0,0.0,0,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
4,1,0,0,1,0,1,1,f3f98fd552e6be71564d10f89f420e4c,º?ôï-w)-½þ#ÛùV??w?¼Gä_ ¯?«]©%?þgUùYãDT8¯I?É]?_,gjáû8ßàÿ,200,188.43.52.163,91448,curl/7.22.0 (i686-pc-linux-gnu) libcurl/7.22.0 openssl/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3,9,Empty,7,1,2,3.169925001442312,5,0,0,2.321928094887362,21,1,28,4.839199640033576,49,0.09766194224357605,0.008409232832491398,0.009793143719434738,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.05035000294446945,0.0026175163220614195,-0.0007746204501017928
1,0,1,2,0,0,1,3,6e94eef49faae4768a8a82d9b5cf4229,,post\';\'multipart/form-data; boundary=----webkitformboundarytf10n959ekb7sxat\';\',200,31.173.103.184,3805,"mozilla/5.0 (windows nt 6.1) applewebkit/537.36 (khtml, like gecko) chrome/62.0.3202.94 yabrowser/17.11.1.989 yowser/2.5 safari/537.36",82,Empty,57,6,25,4.692679981508066,5,0,0,2.321928094887362,0,0,0,0.0,0,0.023372681811451912,0.00772824976593256,-0.032815419137477875,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,1,0,1,0,1,1,3,726699db53b3205f433dcfc0a69ea83f,REQUEST_GET_ARGS._,1516219211435,404,85.93.49.117,1003,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.132 safari/537.36 opr/50.0.2762.58",13,Empty,0,13,13,2.4996981431844145,5,0,0,2.321928094887362,14,0,4,3.197159723424149,18,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
1,1,0,0,0,1,2,3,4cfd123c08450e137a7508f7783b1a7a,pll_language,/boot.ini,502,83.217.200.78,328,arachni/v1.4,9,Empty,7,0,2,2.725480556997868,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.005372987128794193,0.08193905651569366,0.0005949605256319046,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
